time,disp,x1,y1,x2,y2,crosssect
900.9,4.772663752649846,18.407205083674253,3.9042700901740535,18.264365934033737,8.675097688167225,0.5391352833477899
934.2666666666668,4.783504135147415,18.407205083674253,3.8947474801980184,18.264365934033737,8.675097688167225,0.5391352833477899
967.6333333333333,4.790641864612815,18.397682473698218,3.8852248702219847,18.264365934033737,8.675097688167225,0.5391352833477899
1001.0,4.792701400733892,18.397682473698218,3.8852248702219847,18.264365934033737,8.675097688167225,0.5391352833477899
1034.3666666666668,4.789785443185084,18.397682473698218,3.8852248702219847,18.264365934033737,8.675097688167225,0.5391352833477899
1067.7333333333333,4.783042594480713,18.407205083674253,3.8947474801980184,18.273888544009775,8.675097688167225,0.5391352833477899
1101.1,4.774235022828591,18.407205083674253,3.8947474801980184,18.264365934033737,8.66557507819119,0.5391352833477899
1134.4666666666667,4.766152113235677,18.397682473698218,3.9042700901740535,18.264365934033737,8.66557507819119,0.5391352833477899
1167.8333333333333,4.758649745352956,18.397682473698218,3.913792700150088,18.273888544009775,8.675097688167225,0.5391352833477899
1201.2,4.752406327465952,18.407205083674253,3.913792700150088,18.264365934033737,8.66557507819119,0.5391352833477899
1234.5666666666666,4.75032400568021,18.407205083674253,3.9233153101261222,18.254843324057703,8.66557507819119,0.5391352833477899
1267.9333333333334,4.749573461237618,18.397682473698218,3.913792700150088,18.264365934033737,8.66557507819119,0.5391352833477899
1301.3,4.749463487217774,18.397682473698218,3.9233153101261222,18.264365934033737,8.66557507819119,0.5391352833477899
1334.6666666666667,4.750133749260962,18.397682473698218,3.9233153101261222,18.273888544009775,8.675097688167225,0.5391352833477899
1368.0333333333333,4.748763760931305,18.388159863722187,3.913792700150088,18.264365934033737,8.66557507819119,0.5391352833477899
1401.4,4.746476677079462,18.397682473698218,3.9233153101261222,18.273888544009775,8.66557507819119,0.5391352833477899
1434.7666666666669,4.744562237654179,18.407205083674253,3.9233153101261222,18.264365934033737,8.66557507819119,0.5391352833477899
1468.1333333333334,4.745603425247519,18.407205083674253,3.9233153101261222,18.264365934033737,8.66557507819119,0.5391352833477899
1501.5,4.749130219276417,18.407205083674253,3.9233153101261222,18.264365934033737,8.66557507819119,0.5391352833477899
1534.8666666666668,4.7553106143458805,18.407205083674253,3.913792700150088,18.273888544009775,8.675097688167225,0.5391352833477899
1568.2333333333331,4.766393065574263,18.407205083674253,3.9042700901740535,18.254843324057703,8.66557507819119,0.5391352833477899
1601.6,4.7754524936598175,18.407205083674253,3.8947474801980184,18.264365934033737,8.66557507819119,0.5391352833477899
1634.966666666667,4.782716332152573,18.397682473698218,3.8852248702219847,18.264365934033737,8.66557507819119,0.5391352833477899
1668.333333333333,4.782230435646942,18.397682473698218,3.8852248702219847,18.264365934033737,8.66557507819119,0.5391352833477899
1701.7,4.778442626084743,18.397682473698218,3.8852248702219847,18.264365934033737,8.675097688167225,0.5391352833477899
1735.0666666666666,4.774320824460308,18.397682473698218,3.8947474801980184,18.254843324057703,8.656052468215156,0.5391352833477899
